id,text,region,difficulty,language_style,enabled,task_shape,recording_mode,region_scope,conversation_id,turn_index,turn_count,template_id
VI_CENTRAL_N_0039,Mở rèm phòng ăn 60%.,central,normal,standard,true,compound,single,central,,,,N-STD-021
VI_CENTRAL_N_0040,Đặt điều hòa phòng thờ ở 25 độ.,central,normal,standard,true,compound,single,central,,,,N-STD-003
VI_CENTRAL_N_0041,Bật quạt phòng bếp và mở rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-001
VI_CENTRAL_N_0042,Đèn trần đang bật không?,central,normal,standard,true,compound,single,central,,,,N-STD-030
VI_CENTRAL_N_0043,"Mở giúp rèm cửa sổ, rèm kia giữ nguyên.",central,normal,standard,true,compound,single,central,,,,N-STD-066
VI_CENTRAL_N_0044,Tắt quạt trần phòng khách và đóng rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-002
VI_CENTRAL_N_0045,Đặt độ sáng đèn bàn ăn ở mức 50%.,central,normal,standard,true,compound,single,central,,,,N-STD-011
VI_CENTRAL_N_0046,Tắt led tủ phòng thờ và đóng rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-002
VI_CENTRAL_N_0047,Bật bình nóng lạnh phòng khách và mở rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-001
VI_CENTRAL_N_0048,Giảm độ sáng downlight xuống 70%.,central,normal,standard,true,compound,single,central,,,,N-STD-012
VI_CENTRAL_N_0049,Tắt đèn ban công phòng khách và đóng rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-002
VI_CENTRAL_N_0050,Giảm độ sáng đèn hành lang xuống 50%.,central,normal,standard,true,compound,single,central,,,,N-STD-012
VI_CENTRAL_N_0051,Chuyển điều hòa phòng khách sang chế độ làm lạnh.,central,normal,standard,true,compound,single,central,,,,N-STD-009
VI_CENTRAL_N_0052,Giảm độ sáng led trần xuống 50%.,central,normal,standard,true,compound,single,central,,,,N-STD-012
VI_CENTRAL_N_0053,Bật cửa cuốn phòng ngủ và mở rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-001
VI_CENTRAL_N_0054,Tắt điều hòa phòng khách và phòng ngủ.,central,normal,standard,true,compound,single,central,,,,N-STD-043
VI_CENTRAL_N_0055,Tăng nhiệt độ điều hòa phòng ăn lên 26 độ.,central,normal,standard,true,compound,single,central,,,,N-STD-005
VI_CENTRAL_N_0056,Tăng độ sáng đèn soi tranh lên 40%.,central,normal,standard,true,compound,single,central,,,,N-STD-013
VI_CENTRAL_N_0057,Tăng độ sáng đèn sảnh lên 60%.,central,normal,standard,true,compound,single,central,,,,N-STD-013
VI_CENTRAL_N_0058,Giảm độ sáng đèn ngủ xuống 30%.,central,normal,standard,true,compound,single,central,,,,N-STD-012
VI_CENTRAL_N_0059,Tăng độ sáng đèn soi tranh lên 70%.,central,normal,standard,true,compound,single,central,,,,N-STD-013
VI_CENTRAL_N_0060,Đặt độ sáng đèn chùm ở mức 60%.,central,normal,standard,true,compound,single,central,,,,N-STD-011
VI_CENTRAL_N_0061,Đặt độ sáng đèn chùm ở mức 30%.,central,normal,standard,true,compound,single,central,,,,N-STD-011
VI_CENTRAL_N_0062,Bật quạt hút phòng thờ và mở rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-001
VI_CENTRAL_N_0063,Tăng sáng phòng ngủ chính thêm 20%.,central,normal,standard,true,compound,single,central,,,,N-STD-016
VI_CENTRAL_N_0064,Chỉnh điều hòa phòng ăn xuống 28 độ.,central,normal,standard,true,compound,single,central,,,,N-STD-004
VI_CENTRAL_N_0065,Đóng rèm phòng ngủ nhỏ còn 30%.,central,normal,standard,true,compound,single,central,,,,N-STD-022
VI_CENTRAL_N_0066,Tăng độ sáng đèn hắt lên 70%.,central,normal,standard,true,compound,single,central,,,,N-STD-013
VI_CENTRAL_N_0067,Tăng quạt phòng khách lên mức 3.,central,normal,standard,true,compound,single,central,,,,N-STD-027
VI_CENTRAL_N_0068,Tăng độ sáng đèn hắt lên 100%.,central,normal,standard,true,compound,single,central,,,,N-STD-013
VI_CENTRAL_N_0069,Đặt độ sáng đèn bàn ăn ở mức 70%.,central,normal,standard,true,compound,single,central,,,,N-STD-011
VI_CENTRAL_N_0070,Tắt led tủ phòng ngủ nhỏ và đóng rèm.,central,normal,standard,true,compound,single,central,,,,N-STD-002
VI_CENTRAL_N_0071,Tắt đèn tường phòng ngủ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0072,Tắt đèn sưởi phòng ngủ nhỏ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0073,Tắt rèm cửa phòng bếp và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0074,Tắt đèn ban công phòng ăn và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0075,Tắt đèn wc phòng ăn và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0076,Bật led tủ phòng làm việc rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0077,Bật đèn âm trần phòng ăn rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0078,Bật quạt phòng bếp rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0079,Tắt đèn âm trần phòng bếp và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0080,Bật đèn hắt trần phòng khách rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0081,Tắt quạt trần phòng bếp và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0082,Tắt đèn ban công phòng ngủ nhỏ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0083,Tắt quạt hút phòng ăn và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0084,Tắt cửa cuốn phòng ngủ chính và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0085,Bật điều hòa phòng khách rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0086,Tắt đèn tường phòng làm việc và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0087,Tắt quạt phòng ngủ nhỏ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0088,Bật downlight phòng ngủ nhỏ rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0089,Bật đèn ban công phòng bếp rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0090,Bật nóng lạnh phòng ngủ rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0091,Bật quạt trần phòng làm việc rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0092,Tắt bình nóng lạnh phòng ngủ nhỏ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0093,Bật đèn sưởi phòng ăn rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0094,Bật quạt hút phòng khách rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0095,Tắt đèn ban công phòng thờ và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0096,Bật đèn wc phòng thờ rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0097,Bật rèm cửa phòng làm việc rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0098,Bật đèn tường phòng làm việc rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_N_0099,Tắt đèn trần phòng làm việc và đóng rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-002
VI_CENTRAL_N_0100,Bật đèn wc phòng ngủ chính rồi mở rèm cửa.,central,normal,regional,true,compound,single,central,,,,N-CENTRAL-001
VI_CENTRAL_H_0001,Đặt đèn sảnh ở 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0002,Cho đèn bàn ăn sáng 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0003,Giảm đèn âm trần xuống 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0004,Tăng đèn sảnh lên 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0005,Giảm đèn thả xuống 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0006,Bật đèn phòng tập.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-011
VI_CENTRAL_H_0007,Cho downlight sáng 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0008,Đóng rèm phòng đọc sách.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-031
VI_CENTRAL_H_0009,Chỉnh đèn wc về 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0010,Cho đèn ban công sáng 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0011,Tăng đèn bàn ăn lên 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0012,Cho đèn ban công sáng 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0013,Cho đèn trần sáng 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0014,Để nó ở mức 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-017
VI_CENTRAL_H_0015,Đặt nó ở mức 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-019
VI_CENTRAL_H_0016,Đặt led trần ở 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0017,Cho đèn ray sáng 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0018,Đặt đèn chùm ở 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0019,Giảm led hắt xuống 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0020,Cho led tủ sáng 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0021,Đặt đèn ban công ở 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0022,Tăng đèn hắt trần lên 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0023,Tăng đèn thả lên 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0024,Chỉnh nó về 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-020
VI_CENTRAL_H_0025,Tăng đèn ray lên 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0026,Đặt đèn ban công ở 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0027,Chỉnh đèn âm trần về 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0028,Đặt downlight ở 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0029,Đặt đèn hắt trần ở 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0030,Mở cái bên trái.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-007
VI_CENTRAL_H_0031,Đặt led hắt ở 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0032,Cho nó sáng 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-022
VI_CENTRAL_H_0033,Cho đèn chùm sáng 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0034,Giảm đèn bàn ăn xuống 20%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0035,Cho đèn thả sáng 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0036,Chỉnh đèn sảnh về 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0037,Đặt led hắt ở 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0038,Tăng đèn sân vườn lên 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0039,Đặt đèn chùm ở 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0040,Đặt đèn sảnh ở 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0041,Chỉnh đèn ngủ về 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0042,Chỉnh đèn trần về 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0043,Tắt quạt phòng ngủ khách.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-015
VI_CENTRAL_H_0044,Đặt đèn ban công ở 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0045,Đặt led trần ở 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0046,Tăng đèn wc lên 20%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0047,Chỉnh led tủ về 50%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0048,Cho đèn ngủ sáng 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0049,Tăng nó lên 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-016
VI_CENTRAL_H_0050,Giảm đèn sân vườn xuống 20%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0051,Chỉnh đèn trần về 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0052,Cho đèn hắt sáng 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0053,Cho đèn ngủ sáng 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0054,Cho đèn bàn ăn sáng 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0055,Giảm đèn soi tranh xuống 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0056,Tăng đèn hành lang lên 20%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0057,Giảm đèn wc xuống 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0058,Chỉnh đèn tường về 70%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0059,Đặt đèn hắt trần ở 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0060,Giảm đèn thả xuống 100%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0061,Giảm downlight xuống 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-024
VI_CENTRAL_H_0062,Cho đèn bàn ăn sáng 80%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0063,Chỉnh downlight về 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0064,Cho đèn tường sáng 20%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0065,Cho đèn ray sáng 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0066,Chỉnh đèn hắt trần về 60%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-025
VI_CENTRAL_H_0067,Đặt đèn tường ở 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-026
VI_CENTRAL_H_0068,Cho đèn hành lang sáng 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0069,Cho đèn hắt trần sáng 30%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-027
VI_CENTRAL_H_0070,Tăng đèn bàn ăn lên 40%.,central,hard,standard,true,ambiguous,single,central,,,,H-STD-023
VI_CENTRAL_H_0071,Tăng cái đó lên 30% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0072,Chỉnh cái đó còn 40% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0073,Để cái đó ở mức 60% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0074,Để cái đó ở mức 50% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0075,Chỉnh cái đó còn 30% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0076,Chỉnh cái đó còn 100% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0077,Tăng cái đó lên 40% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0078,Cho cái đó sáng 20% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0079,Để cái đó ở mức 20% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0080,Chỉnh cái đó còn 70% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0081,Tăng cái đó lên 100% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0082,Tăng cái đó lên 50% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0083,Cho cái đó sáng 60% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0084,Chỉnh cái đó còn 50% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0085,Cho cái đó sáng 40% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0086,Để cái đó ở mức 100% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0087,Để cái đó ở mức 70% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0088,Cho cái đó sáng 70% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0089,Chỉnh cái đó còn 60% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0090,Để cái đó ở mức 40% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0091,Để cái đó ở mức 30% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0092,Để cái đó ở mức 80% giúp mình.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-004
VI_CENTRAL_H_0093,Tăng cái đó lên 70% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0094,Tăng cái đó lên 60% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_CENTRAL_H_0095,Chỉnh cái đó còn 80% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0096,Cho cái đó sáng 100% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0097,Cho cái đó sáng 50% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0098,Cho cái đó sáng 80% thôi.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-003
VI_CENTRAL_H_0099,Chỉnh cái đó còn 20% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-002
VI_CENTRAL_H_0100,Tăng cái đó lên 20% nghe.,central,hard,regional,true,ambiguous,single,central,,,,H-CENTRAL-001
VI_SOUTH_E_0001,Bật downlight ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0002,Tắt cửa cuốn ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0003,Tắt đèn chùm ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0004,Tắt quạt hút ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0005,Bật đèn chùm ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0006,Bật đèn âm trần ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0007,Mở rèm phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-007
VI_SOUTH_E_0008,Đóng rèm phòng khách ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0009,Tắt quạt trần ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0010,Tắt led tủ ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0011,Bật quạt trần ở phòng ngủ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0012,Tắt nóng lạnh ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0013,Đóng rèm bên trái ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0014,Tắt đèn ban công ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0015,Tắt đèn wc ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0016,Mở rèm bên phải ở phòng ngủ nhỏ.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0017,Mở màn cửa ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0018,Tắt bình nóng lạnh ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0019,Bật đèn hắt trần ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0020,Đóng toàn bộ rèm ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-016
VI_SOUTH_E_0021,Bật đèn trần ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0022,Đóng cổng chính ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0023,Đóng rèm bên phải ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0024,Tắt đèn wc ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0025,Tắt quạt hút ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0026,Bật đèn ban công ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0027,Mở rèm voan ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0028,Bật quạt ở phòng ngủ nhỏ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0029,Đóng rèm vải ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0030,Tắt cửa cuốn ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0031,Bật điều hòa ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0032,Đóng rèm bên trái ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0033,Đóng rèm vải ở phòng ngủ nhỏ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0034,Bật quạt phòng ngủ nhỏ.,south,easy,standard,true,atomic,single,south,,,,E-STD-011
VI_SOUTH_E_0035,Tắt bình nóng lạnh ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0036,Đóng rèm phòng khách ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0037,Bật cửa cuốn ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0038,Tắt led tủ ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0039,Tắt led tủ ở phòng ngủ nhỏ.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0040,Bật đèn downlight hành lang.,south,easy,standard,true,atomic,single,south,,,,E-STD-017
VI_SOUTH_E_0041,Bật máy lạnh ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0042,Đóng rèm vải ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0043,Bật quạt hút ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0044,Bật máy lạnh ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0045,Đóng cửa cuốn ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0046,Bật led tủ ở phòng khách.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0047,Tắt đèn hắt trần ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0048,Đóng cửa cuốn ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0049,Tắt đèn khu vực sân.,south,easy,standard,true,atomic,single,south,,,,E-STD-022
VI_SOUTH_E_0050,Đóng màn cửa ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0051,Đóng rèm cửa ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
